BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
tsʲ	palatalized voiceless alveolar sibilant affricate consonant		+	tsʲ	◌t ◌s ◌ʲ						2	
tsʼ	voiceless alveolar ejective sibilant affricate consonant		+	ts'	◌t ◌s ◌ʼ						2	
tsː	long voiceless alveolar sibilant affricate consonant		+	tsts	◌t ◌s ◌ː						1	
tsː	long voiceless alveolar sibilant affricate consonant		+	tsː	◌t ◌s ◌ː						2	
ts̪	voiceless dental sibilant affricate consonant		+	t̪s̪	◌t ◌s ◌̪						1	
ts̪ʰ	aspirated voiceless dental sibilant affricate consonant		+	t̪s̪ʰ	◌t ◌s ◌̪ ◌ʰ						1	
ts̺	voiceless apical alveolar sibilant affricate consonant	+	+	ts̺	◌t ◌s ◌̺						1	
ts̻	voiceless laminal alveolar sibilant affricate consonant	+	+	ts̻	◌t ◌s ◌̻						1	
ts̻	voiceless laminal alveolar sibilant affricate consonant	+	+	t̻s̻	◌t ◌s ◌̻						1	
ts̻ʰ	aspirated voiceless laminal alveolar sibilant affricate consonant	+	+	t̻s̻ʰ	◌t ◌s ◌̻ ◌ʰ						1	
tɕ	voiceless alveolo-palatal sibilant affricate consonant		+	tɕ	◌t ◌ɕ						17	
tɕ	voiceless alveolo-palatal sibilant affricate consonant		+	t̠ɕ	◌t ◌ɕ						2	
tɕʰ	aspirated voiceless alveolo-palatal sibilant affricate consonant		+	tɕʰ	◌t ◌ɕ ◌ʰ						10	
tɕʰ	aspirated voiceless alveolo-palatal sibilant affricate consonant		+	t̠ɕʰ	◌t ◌ɕ ◌ʰ						2	
tɕʰː	aspirated long voiceless alveolo-palatal sibilant affricate consonant	+	+	t̠ɕʰː	◌t ◌ɕ ◌ʰ ◌ː						1	
tɕː	long voiceless alveolo-palatal sibilant affricate consonant		+	tːɕ	◌t ◌ɕ ◌ː						1	
tɕː	long voiceless alveolo-palatal sibilant affricate consonant		+	t̠ɕː	◌t ◌ɕ ◌ː						2	
tɬ	voiceless alveolar lateral affricate consonant		+	tɬ	◌t ◌ɬ						5	
tɬʰ	aspirated voiceless alveolar lateral affricate consonant		+	tɬʰ	◌t ◌ɬ ◌ʰ						2	
tɬʼ	voiceless alveolar ejective lateral affricate consonant		+	tɬ'	◌t ◌ɬ ◌ʼ						2	
tʃ	voiceless post-alveolar sibilant affricate consonant		+	tʃ	◌t ◌ʃ						91	
tʃʰ	aspirated voiceless post-alveolar sibilant affricate consonant		+	tʃtʃʰ	◌t ◌ʃ ◌ʰ						1	
tʃʰ	aspirated voiceless post-alveolar sibilant affricate consonant		+	tʃʰ	◌t ◌ʃ ◌ʰ						11	
tʃʰː	aspirated long voiceless post-alveolar sibilant affricate consonant	+	+	tʃʰː	◌t ◌ʃ ◌ʰ ◌ː						1	
tʃʲ	palatalized voiceless post-alveolar sibilant affricate consonant		+	tʃʲ	◌t ◌ʃ ◌ʲ						2	
tʃʼ	voiceless post-alveolar ejective sibilant affricate consonant		+	tʃ'	◌t ◌ʃ ◌ʼ						2	
tʃː	long voiceless post-alveolar sibilant affricate consonant		+	tʃtʃ	◌t ◌ʃ ◌ː						1	
tʃː	long voiceless post-alveolar sibilant affricate consonant		+	tʃː	◌t ◌ʃ ◌ː						6	
tʃː	long voiceless post-alveolar sibilant affricate consonant		+	tːʃ	◌t ◌ʃ ◌ː						2	
tʃ̺	voiceless apical post-alveolar sibilant affricate consonant	+	+	tʃ̺	◌t ◌ʃ ◌̺						1	
tʃ̺ʰ	aspirated voiceless apical post-alveolar sibilant affricate consonant	+	+	tʃ̺ʰ	◌t ◌ʃ ◌̺ ◌ʰ						1	
tʰ	aspirated voiceless alveolar stop consonant		+	tʰ	◌t ◌ʰ						29	
tʰː	aspirated long voiceless alveolar stop consonant	+	+	ttʰ	◌t ◌ʰ ◌ː						1	
tʰː	aspirated long voiceless alveolar stop consonant	+	+	tʰː	◌t ◌ʰ ◌ː						2	
tʲ	palatalized voiceless alveolar stop consonant		+	tʲ	◌t ◌ʲ						8	
tʲʷ	palatalized labialized voiceless alveolar stop consonant	+	+	tʲʷ	◌t ◌ʲ ◌ʷ						1	
tʲː	palatalized long voiceless alveolar stop consonant	+	+	tʲː	◌t ◌ʲ ◌ː						1	
tʷ	labialized voiceless alveolar stop consonant		+	tʷ	◌t ◌ʷ						2	
tʼ	voiceless alveolar ejective stop consonant		+	t'	◌t ◌ʼ						2	
tː	long voiceless alveolar stop consonant		+	tt	◌t ◌ː						1	
tː	long voiceless alveolar stop consonant		+	tː	◌t ◌ː						14	
tˠ	velarized voiceless alveolar stop consonant	+	+	tˠ	◌t ◌ˠ						1	
tˤ	pharyngealized voiceless alveolar stop consonant		+	tˤ	◌t ◌ˤ						2	
tˤː	pharyngealized long voiceless alveolar stop consonant	+	+	tˤː	◌t ◌ˤ ◌ː						1	
t̪	voiceless dental stop consonant		+	t̪	◌t ◌̪						18	
t̪ʰ	aspirated voiceless dental stop consonant		+	t̪ʰ	◌t ◌̪ ◌ʰ						3	
t̪ʰː	aspirated long voiceless dental stop consonant		+	t̪ʰː	◌t ◌̪ ◌ʰ ◌ː						2	
t̪ʷ	labialized voiceless dental stop consonant		+	t̪ʷ	◌t ◌̪ ◌ʷ						2	
t̪ː	long voiceless dental stop consonant		+	t̪:	◌t ◌̪ ◌ː						1	
t̪ː	long voiceless dental stop consonant		+	t̪ː	◌t ◌̪ ◌ː						3	
t̪ˠ	velarized voiceless dental stop consonant		+	t̪ˠ	◌t ◌̪ ◌ˠ						1	
t̪ⁿ	with-nasal-release voiceless dental stop consonant		+	ᵗ̪n̪	◌t ◌̪ ◌ⁿ						1	
t̼	voiceless linguolabial stop consonant		+	p̼	◌t ◌̼						1	
tʼʷ	labialized voiceless alveolar ejective stop consonant	+	+	tʷʼ	◌t ◌ʼ ◌ʷ						1	
tʼː	long voiceless alveolar ejective stop consonant	+	+	tʼː	◌t ◌ʼ ◌ː						1	
tⁿ	with-nasal-release voiceless alveolar stop consonant		+	ᵗn	◌t ◌ⁿ						1	
tⁿʲ	palatalized with-nasal-release voiceless alveolar stop consonant	+	+	tʲnʲ	◌t ◌ⁿ ◌ʲ						1	
tⁿʷ	labialized with-nasal-release voiceless alveolar stop consonant	+	+	ᵗnʷ	◌t ◌ⁿ ◌ʷ						1	
u	rounded close back vowel		+	u	◌u						138	
ua	from rounded close back to unrounded open front diphthong	+	+	ua	◌u ◌a						5	
ue	from rounded close back to unrounded close-mid front diphthong	+	+	ue	◌u ◌e						1	
ui	from rounded close back to unrounded close front diphthong	+	+	ui	◌u ◌i						7	
ui̯	from rounded close back to non-syllabic unrounded close front diphthong	+	+	ui̯	◌u ◌i ◌̯						1	
ui̯	from rounded close back to non-syllabic unrounded close front diphthong	+	+	uj	◌u ◌i ◌̯						2	
uo	from rounded close back to rounded close-mid back diphthong	+	+	uo	◌u ◌o						2	
uɐ	from rounded close back to unrounded near-open central diphthong	+	+	uɐ	◌u ◌ɐ						1	
uɑ	from rounded close back to unrounded open back diphthong	+	+	uɑ	◌u ◌ɑ						1	
uə	from rounded close back to unrounded mid central diphthong	+	+	uə	◌u ◌ə						4	
uə̯	from rounded close back to non-syllabic unrounded mid central diphthong	+	+	uə̯	◌u ◌ə ◌̯						1	
uɪ	from rounded close back to unrounded near-close near-front diphthong	+	+	uɪ	◌u ◌ɪ						3	
uː	long rounded close back vowel		+	uː	◌u ◌ː						53	
uːi	from long rounded close back to unrounded close front diphthong	+	+	uːi	◌u ◌ː ◌i						1	
uːə	from long rounded close back to unrounded mid central diphthong	+	+	uːə	◌u ◌ː ◌ə						1	
uːː	ultra-long rounded close back vowel		+	uːː	◌u ◌ː ◌ː						1	
uˑ	mid-long rounded close back vowel		+	uˑ	◌u ◌ˑ						2	
uˤ	pharyngealized rounded close back vowel	+	+	uˤ	◌u ◌ˤ						2	
ũ	nasalized rounded close back vowel		+	ũ	◌u ◌̃						15	
ũi	from nasalized rounded close back to unrounded close front diphthong	+	+	ũi	◌u ◌̃ ◌i						1	
ũː	long nasalized rounded close back vowel		+	ũː	◌u ◌̃ ◌ː						2	
ũˤ	pharyngealized nasalized rounded close back vowel	+	+	ũˤ	◌u ◌̃ ◌ˤ						1	
u̙	retracted-tongue-root rounded close back vowel	+	+	u̙	◌u ◌̙						1	
u̞	lowered rounded close back vowel	+	+	u̞	◌u ◌̞						1	
u̞ː	long lowered rounded close back vowel	+	+	u̞ː	◌u ◌̞ ◌ː						1	
u̠	retracted rounded close back vowel	+	+	u̠	◌u ◌̠						1	
ṳ	breathy rounded close back vowel		+	ṳ	◌u ◌̤						2	
ṳː	long breathy rounded close back vowel	+	+	ṳː	◌u ◌̤ ◌ː						1	
ṳˑ	mid-long breathy rounded close back vowel	+	+	ṳˑ	◌u ◌̤ ◌ˑ						1	
u̯a	from non-syllabic rounded close back to unrounded open front diphthong	+	+	wa	◌u ◌̯ ◌a						3	
u̯e	from non-syllabic rounded close back to unrounded close-mid front diphthong	+	+	we	◌u ◌̯ ◌e						3	
u̯i	from non-syllabic rounded close back to unrounded close front diphthong	+	+	wi	◌u ◌̯ ◌i						3	
u̯o	from non-syllabic rounded close back to rounded close-mid back diphthong	+	+	wo	◌u ◌̯ ◌o						2	
u̯ɛ	from non-syllabic rounded close back to unrounded open-mid front diphthong	+	+	wɛ	◌u ◌̯ ◌ɛ						1	
u̯ʌ	from non-syllabic rounded close back to unrounded open-mid back diphthong	+	+	wʌ	◌u ◌̯ ◌ʌ						1	
u̯ː	long non-syllabic rounded close back vowel	+	+	uw	◌u ◌̯ ◌ː						1	
ṵ	creaky rounded close back vowel		+	ṵ	◌u ◌̰						3	
ṵ̃	nasalized creaky rounded close back vowel	+	+	ṵ̃	◌u ◌̰ ◌̃						1	
v	voiced labio-dental fricative consonant		+	v	◌v						72	
vʲ	palatalized voiced labio-dental fricative consonant		+	vʲ	◌v ◌ʲ						3	
vʷ	labialized voiced labio-dental fricative consonant	+	+	vʷ	◌v ◌ʷ						1	
vː	long voiced labio-dental fricative consonant		+	vː	◌v ◌ː						2	
v̥	devoiced voiced labio-dental fricative consonant		+	v̥	◌v ◌̥						1	
v̩	syllabic voiced labio-dental fricative consonant		+	v̩	◌v ◌̩						1	
w	voiced labio-velar approximant consonant		+	w	◌w						101	
wʲ	palatalized voiced labio-velar approximant consonant	+	+	wʲ	◌w ◌ʲ						1	
wˀ	glottalized voiced labio-velar approximant consonant	+	+	wʔ	◌w ◌ˀ						1	
wː	long voiced labio-velar approximant consonant		+	wː	◌w ◌ː						7	
w̃	nasalized voiced labio-velar approximant consonant		+	w̃	◌w ◌̃						2	
x	voiceless velar fricative consonant		+	x	◌x						63	
xʲ	palatalized voiceless velar fricative consonant		+	xʲ	◌x ◌ʲ						2	
xʷ	labialized voiceless velar fricative consonant		+	xʷ	◌x ◌ʷ						7	
y	rounded close front vowel		+	y	◌y						25	
ya	from rounded close front to unrounded open front diphthong	+	+	ya	◌y ◌a						1	
ye	from rounded close front to unrounded close-mid front diphthong	+	+	ye	◌y ◌e						2	
yi	from rounded close front to unrounded close front diphthong	+	+	yi	◌y ◌i						1	
yo	from rounded close front to rounded close-mid back diphthong	+	+	yo	◌y ◌o						1	
yɑ	from rounded close front to unrounded open back diphthong	+	+	yɑ	◌y ◌ɑ						1	
yə	from rounded close front to unrounded mid central diphthong	+	+	yə	◌y ◌ə						1	
yə̯	from rounded close front to non-syllabic unrounded mid central diphthong	+	+	yə̯	◌y ◌ə ◌̯						1	
yː	long rounded close front vowel		+	yː	◌y ◌ː						14	
yːə	from long rounded close front to unrounded mid central diphthong	+	+	yːə	◌y ◌ː ◌ə						1	
yːː	ultra-long rounded close front vowel		+	yːː	◌y ◌ː ◌ː						1	
yˑ	mid-long rounded close front vowel		+	yˑ	◌y ◌ˑ						1	
ỹ	nasalized rounded close front vowel		+	ỹ	◌y ◌̃						1	
z	voiced alveolar sibilant fricative consonant		+	z	◌z						96	
zʲ	palatalized voiced alveolar sibilant fricative consonant		+	zʲ	◌z ◌ʲ						3	
zʷ	labialized voiced alveolar sibilant fricative consonant	+	+	zʷ	◌z ◌ʷ						1	
zː	long voiced alveolar sibilant fricative consonant	+	+	zː	◌z ◌ː						6	
zˠ	velarized voiced alveolar sibilant fricative consonant	+	+	zˠ	◌z ◌ˠ						1	
zˤ	pharyngealized voiced alveolar sibilant fricative consonant	+	+	zˤ	◌z ◌ˤ						1	
zˤː	pharyngealized long voiced alveolar sibilant fricative consonant	+	+	zˤː	◌z ◌ˤ ◌ː						1	
z̠	retracted voiced alveolar sibilant fricative consonant	+	+	z̠	◌z ◌̠						1	
z̥	devoiced voiced alveolar sibilant fricative consonant		+	z̥	◌z ◌̥						1	
z̩	syllabic voiced alveolar sibilant fricative consonant		+	z̩	◌z ◌̩						2	
z̪	voiced dental sibilant fricative consonant		+	z̪	◌z ◌̪						1	
æ	unrounded near-open front vowel		+	æ	◌æ						18	
æe	from unrounded near-open front to unrounded close-mid front diphthong	+	+	æe	◌æ ◌e						2	
æi	from unrounded near-open front to unrounded close front diphthong	+	+	æi	◌æ ◌i						2	
æi̯	from unrounded near-open front to non-syllabic unrounded close front diphthong	+	+	æi̯	◌æ ◌i ◌̯						1	
æo	from unrounded near-open front to rounded close-mid back diphthong	+	+	æo	◌æ ◌o						2	
æu	from unrounded near-open front to rounded close back diphthong	+	+	æu	◌æ ◌u						2	
æu̯	from unrounded near-open front to non-syllabic rounded close back diphthong	+	+	æu̯	◌æ ◌u ◌̯						1	
æɔ	from unrounded near-open front to rounded open-mid back diphthong	+	+	æɔ	◌æ ◌ɔ						1	
æɪ	from unrounded near-open front to unrounded near-close near-front diphthong	+	+	æɪ	◌æ ◌ɪ						1	
æː	long unrounded near-open front vowel		+	æː	◌æ ◌ː						5	
æːɪ	from long unrounded near-open front to unrounded near-close near-front diphthong	+	+	æːɪ	◌æ ◌ː ◌ɪ						1	
æːʊ	from long unrounded near-open front to rounded near-close near-back diphthong	+	+	æːʊ	◌æ ◌ː ◌ʊ						1	
æːː	ultra-long unrounded near-open front vowel		+	æːː	◌æ ◌ː ◌ː						1	
æˑ	mid-long unrounded near-open front vowel		+	æˑ	◌æ ◌ˑ						1	
æˤː	long pharyngealized unrounded near-open front vowel	+	+	æːˤ	◌æ ◌ˤ ◌ː						1	
æ̃ː	long nasalized unrounded near-open front vowel		+	æ̃ː	◌æ ◌̃ ◌ː						1	
ð	voiced dental fricative consonant		+	ð	◌ð						11	
ðˤ	pharyngealized voiced dental fricative consonant	+	+	ðˤ	◌ð ◌ˤ						2	
ø	rounded close-mid front vowel		+	ø	◌ø						13	
øe	from rounded close-mid front to unrounded close-mid front diphthong	+	+	øe	◌ø ◌e						1	
øi	from rounded close-mid front to unrounded close front diphthong	+	+	øi	◌ø ◌i						1	
øy	from rounded close-mid front to rounded close front diphthong	+	+	øy	◌ø ◌y						2	
øɑ	from rounded close-mid front to unrounded open back diphthong	+	+	øɑ	◌ø ◌ɑ						1	
øɪ	from rounded close-mid front to unrounded near-close near-front diphthong	+	+	øɪ	◌ø ◌ɪ						1	
øː	long rounded close-mid front vowel		+	øː	◌ø ◌ː						14	
øːː	ultra-long rounded close-mid front vowel		+	øːː	◌ø ◌ː ◌ː						1	
øˑ	mid-long rounded close-mid front vowel		+	øˑ	◌ø ◌ˑ						1	
ħ	voiceless pharyngeal fricative consonant		+	ħ	◌ħ						4	
ŋ	voiced velar nasal consonant		+	ŋ	◌ŋ						89	
ŋʲ	palatalized voiced velar nasal consonant	+	+	ŋʲ	◌ŋ ◌ʲ						1	
ŋʷ	labialized voiced velar nasal consonant		+	ŋʷ	◌ŋ ◌ʷ						5	
ŋː	long voiced velar nasal consonant		+	ŋ:	◌ŋ ◌ː						1	
ŋː	long voiced velar nasal consonant		+	ŋː	◌ŋ ◌ː						9	
ŋˤ	pharyngealized voiced velar nasal consonant	+	+	ŋˤ	◌ŋ ◌ˤ						1	
ŋ̊	devoiced voiced velar nasal consonant		+	ŋ̊	◌ŋ ◌̊						2	
ŋ̊	devoiced voiced velar nasal consonant		+	ŋ̥	◌ŋ ◌̊						1	
œ	rounded open-mid front vowel		+	œ	◌œ						16	
œy	from rounded open-mid front to rounded close front diphthong	+	+	œy	◌œ ◌y						4	
œyː	from rounded open-mid front to long rounded close front diphthong	+	+	œyː	◌œ ◌y ◌ː						1	
œʏ	from rounded open-mid front to rounded near-close near-front diphthong	+	+	œʏ	◌œ ◌ʏ						1	
œː	long rounded open-mid front vowel		+	œː	◌œ ◌ː						9	
œ̃ː	long nasalized rounded open-mid front vowel		+	œ̃ː	◌œ ◌̃ ◌ː						1	
œ̞	lowered rounded open-mid front vowel	+	+	œ̞	◌œ ◌̞						1	
ǀ	voiceless dental click consonant		+	ǀ	◌ǀ						1	
ǀʰ	aspirated voiceless dental click consonant	+	+	ǀʰ	◌ǀ ◌ʰ						1	
ǀʼ	voiceless dental ejective click consonant	+	+	ǀʼ	◌ǀ ◌ʼ						1	
ǁ	voiceless alveolar lateral click consonant		+	ǁ	◌ǁ						1	
ǁʰ	aspirated voiceless alveolar lateral click consonant	+	+	ǁʰ	◌ǁ ◌ʰ						1	
ǃ	voiceless alveolar click consonant		+	ǃ	◌ǃ						1	
ǃʰ	aspirated voiceless alveolar click consonant	+	+	ǃʰ	◌ǃ ◌ʰ						1	
ǃʼ	voiceless alveolar ejective click consonant	+	+	ǃʼ	◌ǃ ◌ʼ						1	
ȵ	voiced alveolo-palatal nasal consonant		+	ȵ	◌ȵ						1	
ɐ	unrounded near-open central vowel		+	ɐ	◌ɐ						17	
ɐi	from unrounded near-open central to unrounded close front diphthong	+	+	ɐi	◌ɐ ◌i						4	
ɐu	from unrounded near-open central to rounded close back diphthong	+	+	ɐu	◌ɐ ◌u						3	
ɐʉ	from unrounded near-open central to rounded close central diphthong	+	+	ɐʉ	◌ɐ ◌ʉ						1	
ɐː	long unrounded near-open central vowel		+	ɐː	◌ɐ ◌ː						3	
ɐ̃	nasalized unrounded near-open central vowel		+	ɐ̃	◌ɐ ◌̃						4	
ɐ̃i	from nasalized unrounded near-open central to unrounded close front diphthong	+	+	ɐ̃i	◌ɐ ◌̃ ◌i						1	
ɐ̃u	from nasalized unrounded near-open central to rounded close back diphthong	+	+	ɐ̃u	◌ɐ ◌̃ ◌u						1	
ɐ̝	raised unrounded near-open central vowel	+	+	ɐ̝	◌ɐ ◌̝						1	
ɐ̟	advanced unrounded near-open central vowel	+	+	ɐ̟	◌ɐ ◌̟						1	
ɐ̰	creaky unrounded near-open central vowel	+	+	ɐ̰	◌ɐ ◌̰						1	
ɑ	unrounded open back vowel		+	ɑ	◌ɑ						24	
ɑe	from unrounded open back to unrounded close-mid front diphthong	+	+	ɑe	◌ɑ ◌e						3	
ɑi	from unrounded open back to unrounded close front diphthong	+	+	ɑi	◌ɑ ◌i						1	
ɑo	from unrounded open back to rounded close-mid back diphthong	+	+	ɑo	◌ɑ ◌o						1	
ɑu	from unrounded open back to rounded close back diphthong	+	+	ɑu	◌ɑ ◌u						1	
ɑuː	from unrounded open back to long rounded close back diphthong	+	+	ɑuː	◌ɑ ◌u ◌ː						1	
ɑɔ̯	from unrounded open back to non-syllabic rounded open-mid back diphthong	+	+	ɑɔ̯	◌ɑ ◌ɔ ◌̯						1	
ɑɪ	from unrounded open back to unrounded near-close near-front diphthong	+	+	ɑɪ	◌ɑ ◌ɪ						1	
ɑɯ	from unrounded open back to unrounded close back diphthong	+	+	ɑɯ	◌ɑ ◌ɯ						1	
ɑʊ	from unrounded open back to rounded near-close near-back diphthong	+	+	ɑʊ	◌ɑ ◌ʊ						1	
ɑː	long unrounded open back vowel		+	ɑː	◌ɑ ◌ː						10	
ɑː	long unrounded open back vowel		+	ɑːː	◌ɑ ◌ː						1	
ɑˑ	mid-long unrounded open back vowel	+	+	ɑˑ	◌ɑ ◌ˑ						1	
ɑˤː	long pharyngealized unrounded open back vowel	+	+	ɑːˤ	◌ɑ ◌ˤ ◌ː						1	
ɑ̃	nasalized unrounded open back vowel		+	ɑ̃	◌ɑ ◌̃						5	
ɑ̃ː	long nasalized unrounded open back vowel		+	ɑ̃ː	◌ɑ ◌̃ ◌ː						2	
ɑ̰	creaky unrounded open back vowel	+	+	ɑ̰	◌ɑ ◌̰						1	
ɒ	rounded open back vowel		+	ɒ	◌ɒ						8	
ɒː	long rounded open back vowel		+	ɒː	◌ɒ ◌ː						3	
ɓ	voiced bilabial implosive consonant		+	ɓ	◌ɓ						13	
ɓʲ	palatalized voiced bilabial implosive consonant		+	ɓʲ	◌ɓ ◌ʲ						1	
ɓː	long voiced bilabial implosive consonant	+	+	ɓː	◌ɓ ◌ː						1	
ɔ	rounded open-mid back vowel		+	ɔ	◌ɔ						68	
ɔe̯	from rounded open-mid back to non-syllabic unrounded close-mid front diphthong	+	+	ɔe̯	◌ɔ ◌e ◌̯						1	
ɔi	from rounded open-mid back to unrounded close front diphthong	+	+	ɔi	◌ɔ ◌i						4	
ɔo̯	from rounded open-mid back to non-syllabic rounded close-mid back diphthong	+	+	ɔo̯	◌ɔ ◌o ◌̯						1	
ɔu	from rounded open-mid back to rounded close back diphthong	+	+	ɔu	◌ɔ ◌u						2	
ɔuː	from rounded open-mid back to long rounded close back diphthong	+	+	ɔuː	◌ɔ ◌u ◌ː						1	
ɔɛ̯	from rounded open-mid back to non-syllabic unrounded open-mid front diphthong	+	+	ɔɛ̯	◌ɔ ◌ɛ ◌̯						1	
ɔɜ	from rounded open-mid back to unrounded open-mid central diphthong	+	+	ɔɜ	◌ɔ ◌ɜ						1	
ɔɪ	from rounded open-mid back to unrounded near-close near-front diphthong	+	+	ɔɪ	◌ɔ ◌ɪ						5	
ɔː	long rounded open-mid back vowel		+	ɔː	◌ɔ ◌ː						23	
ɔːi	from long rounded open-mid back to unrounded close front diphthong	+	+	ɔːi	◌ɔ ◌ː ◌i						1	
ɔːə	from long rounded open-mid back to unrounded mid central diphthong	+	+	ɔːə	◌ɔ ◌ː ◌ə						1	
ɔˑ	mid-long rounded open-mid back vowel	+	+	ɔˑ	◌ɔ ◌ˑ						2	
ɔˤː	long pharyngealized rounded open-mid back vowel	+	+	ɔːˤ	◌ɔ ◌ˤ ◌ː						1	
ɔˤː	long pharyngealized rounded open-mid back vowel	+	+	ɔˤː	◌ɔ ◌ˤ ◌ː						1	
ɔ̃	nasalized rounded open-mid back vowel		+	ɔ̃	◌ɔ ◌̃						10	
ɔ̃ː	long nasalized rounded open-mid back vowel		+	ɔ̃ː	◌ɔ ◌̃ ◌ː						2	
ɔ̤	breathy rounded open-mid back vowel	+	+	ɔ̤	◌ɔ ◌̤						2	
ɔ̤ː	long breathy rounded open-mid back vowel	+	+	ɔ̤ː	◌ɔ ◌̤ ◌ː						1	
ɔ̤ˑ	mid-long breathy rounded open-mid back vowel	+	+	ɔ̤ˑ	◌ɔ ◌̤ ◌ˑ						1	
ɕ	voiceless alveolo-palatal sibilant fricative consonant		+	ɕ	◌ɕ						17	
ɕː	long voiceless alveolo-palatal sibilant fricative consonant	+	+	ɕː	◌ɕ ◌ː						3	
ɖ	voiced retroflex stop consonant		+	ɖ	◌ɖ						11	
ɖʐ	voiced retroflex sibilant affricate consonant		+	dʐ	◌ɖ ◌ʐ						3	
ɖʐ	voiced retroflex sibilant affricate consonant		+	ɖʐ	◌ɖ ◌ʐ						2	
ɖʰ	aspirated voiced retroflex stop consonant	+	+	ɖʰ	◌ɖ ◌ʰ						1	
ɖʱ	breathy voiced retroflex stop consonant		+	ɖʱ	◌ɖ ◌ʱ						5	
ɖʱː	long breathy voiced retroflex stop consonant	+	+	ɖɖʱ	◌ɖ ◌ʱ ◌ː						1	
ɖʱː	long breathy voiced retroflex stop consonant	+	+	ɖʱː	◌ɖ ◌ʱ ◌ː						1	
ɖʱː	long breathy voiced retroflex stop consonant	+	+	ɖːʱ	◌ɖ ◌ʱ ◌ː						1	
ɖʳ	with-trilled-release voiced retroflex stop consonant	+	+	ɖɽ	◌ɖ ◌ʳ						1	
ɖː	long voiced retroflex stop consonant	+	+	ɖɖ	◌ɖ ◌ː						1	
ɖː	long voiced retroflex stop consonant	+	+	ɖː	◌ɖ ◌ː						3	
ɗ	voiced dental implosive consonant		+	ɗ	◌ɗ						12	
ɗː	long voiced dental implosive consonant	+	+	ɗː	◌ɗ ◌ː						1	
ɘ	unrounded close-mid central vowel		+	ɘ	◌ɘ						3	
ɘ̃	nasalized unrounded close-mid central vowel		+	ɘ̃	◌ɘ ◌̃						1	
ə	unrounded mid central vowel		+	ə	◌ə						47	
əɪ	from unrounded mid central to unrounded near-close near-front diphthong	+	+	əɪ	◌ə ◌ɪ						1	
əʉ	from unrounded mid central to rounded close central diphthong	+	+	əʉ	◌ə ◌ʉ						1	
əʊ	from unrounded mid central to rounded near-close near-back diphthong	+	+	əʊ	◌ə ◌ʊ						4	
ə˞	rhotacized unrounded mid central vowel		+	ɚ	◌ə ◌˞						2	
ə̃	nasalized unrounded mid central vowel		+	ə̃	◌ə ◌̃						4	
ə̤	breathy unrounded mid central vowel	+	+	ə̤	◌ə ◌̤						1	
ɛ	unrounded open-mid front vowel		+	ɛ	◌ɛ						78	
ɛe̯	from unrounded open-mid front to non-syllabic unrounded close-mid front diphthong	+	+	ɛe̯	◌ɛ ◌e ◌̯						1	
ɛi	from unrounded open-mid front to unrounded close front diphthong	+	+	ɛi	◌ɛ ◌i						5	
ɛiː	from unrounded open-mid front to long unrounded close front diphthong	+	+	ɛiː	◌ɛ ◌i ◌ː						1	
ɛi̯	from unrounded open-mid front to non-syllabic unrounded close front diphthong	+	+	ɛj	◌ɛ ◌i ◌̯						1	
ɛo̯	from unrounded open-mid front to non-syllabic rounded close-mid back diphthong	+	+	ɛo̯	◌ɛ ◌o ◌̯						1	
ɛu	from unrounded open-mid front to rounded close back diphthong	+	+	ɛu	◌ɛ ◌u						4	
ɛə	from unrounded open-mid front to unrounded mid central diphthong	+	+	ɛə	◌ɛ ◌ə						1	
ɛɪ	from unrounded open-mid front to unrounded near-close near-front diphthong	+	+	ɛɪ	◌ɛ ◌ɪ						3	
ɛː	long unrounded open-mid front vowel		+	ɛː	◌ɛ ◌ː						30	
ɛːɒ̯ˤ	from long unrounded open-mid front to pharyngealized non-syllabic rounded open back diphthong	+	+	ɛːɒ̯ˤ	◌ɛ ◌ː ◌ɒ ◌̯ ◌ˤ						1	
ɛːɒ̯ˤ	from long unrounded open-mid front to pharyngealized non-syllabic rounded open back diphthong	+	+	ɛːɒ̯ˤ;	◌ɛ ◌ː ◌ɒ ◌̯ ◌ˤ						1	
ɛˑ	mid-long unrounded open-mid front vowel	+	+	ɛˑ	◌ɛ ◌ˑ						2	
ɛˠ	velarized unrounded open-mid front vowel	+	+	ɛˠ	◌ɛ ◌ˠ						1	
ɛˠː	long velarized unrounded open-mid front vowel	+	+	ɛˠː	◌ɛ ◌ˠ ◌ː						1	
ɛ̃	nasalized unrounded open-mid front vowel		+	ɛ̃	◌ɛ ◌̃						11	
ɛ̃ː	long nasalized unrounded open-mid front vowel		+	ɛ̃ː	◌ɛ ◌̃ ◌ː						2	
ɛ̤	breathy unrounded open-mid front vowel	+	+	ɛ̤	◌ɛ ◌̤						2	
ɛ̤ː	long breathy unrounded open-mid front vowel	+	+	ɛ̤ː	◌ɛ ◌̤ ◌ː						1	
ɛ̤ˑ	mid-long breathy unrounded open-mid front vowel	+	+	ɛ̤ˑ	◌ɛ ◌̤ ◌ˑ						1	
ɜ	unrounded open-mid central vowel		+	ɜ	◌ɜ						2	
ɜɪ	from unrounded open-mid central to unrounded near-close near-front diphthong	+	+	ɜɪ	◌ɜ ◌ɪ						1	
