BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
<NA>	<NA>		+	ɡ́	<NA>						0	
<NA>	<NA>		+	ɡ̣̌	<NA>						4	
<NA>	<NA>		+	ɨ̅	<NA>						1	
<NA>	<NA>		+	ɹ́	<NA>						1	
<NA>	<NA>		+	ɾ̌	<NA>						1	
<NA>	<NA>		+	ɾ̣̤	<NA>						6	
<NA>	<NA>		+	ʎᵚ	<NA>						1	
<NA>	<NA>		+	ʘkˣˀ	<NA>						1	
<NA>	<NA>		+	ʘˣ	<NA>						3	
<NA>	<NA>		+	ʘˣˀ	<NA>						1	
<NA>	<NA>		+	ʯʷ	<NA>						32	
<NA>	<NA>		+	ʯˀʷ	<NA>						1	
<NA>	<NA>		+	ˀn˜	<NA>						3	
<NA>	<NA>		+	ᴳqʰ	<NA>						1	
<NA>	<NA>		+	ᴺG	<NA>						2	
<NA>	<NA>		+	ᵇpʰ	<NA>						1	
<NA>	<NA>		+	ᵈčˀ	<NA>						1	
<NA>	<NA>		+	ᵈtʰ	<NA>						2	
<NA>	<NA>		+	ᵈtˢʰ	<NA>						2	
<NA>	<NA>		+	ᵈtˢˀ	<NA>						2	
<NA>	<NA>		+	ᵈtˢˣ	<NA>						1	
<NA>	<NA>		+	ᵈt̪ˀ	<NA>						1	
<NA>	<NA>		+	ᵈt̪ˣ	<NA>						1	
<NA>	<NA>		+	ᵈzˣ	<NA>						1	
<NA>	<NA>		+	ᵈžʰ	<NA>						1	
<NA>	<NA>		+	ᵈžˣ	<NA>						1	
<NA>	<NA>		+	ᵑ!ᶢ	<NA>						2	
<NA>	<NA>		+	ᵑ/	<NA>						2	
<NA>	<NA>		+	ᵑ/ᶢ	<NA>						3	
<NA>	<NA>		+	ᵑǁᶢ	<NA>						2	
<NA>	<NA>		+	ᶡčʰ	<NA>						1	
<NA>	<NA>		+	ᶡčˀ	<NA>						1	
<NA>	<NA>		+	ᶢkʰ	<NA>						2	
<NA>	<NA>		+	ⁿd̪ᶻ	<NA>						2	
<NA>	<NA>		+	ⁿ̃čʰ	<NA>						1	
<NA>	<NA>		+	ⁿ̃ž	<NA>						4	
<NA>	<NA>		+	ⁿ̃ɡ̌	<NA>						44	
<NA>	<NA>		+	ⁿ̃ɡ̣̌	<NA>						1	
<NA>	<NA>		+	ⁿ̯d̯	<NA>						1	
ǃ	voiceless alveolar click consonant		+	!	◌ǃ						29	
ǃʰ	aspirated voiceless alveolar click consonant	+	+	!ʰ	◌ǃ ◌ʰ						26	
ǃʱ	breathy voiceless alveolar click consonant	+	+	!ʱ	◌ǃ ◌ʱ						2	
ǃˀ	glottalized voiceless alveolar click consonant	+	+	!ˀ	◌ǃ ◌ˀ						24	
ǃˀʰ	glottalized aspirated voiceless alveolar click consonant	+	+	!ˀʰ	◌ǃ ◌ˀ ◌ʰ						1	
+			+	+							0	This sound is not described in the source. @lingulist
ǀ	voiceless dental click consonant		+	/	◌ǀ						34	
ǀʰ	aspirated voiceless dental click consonant	+	+	/ʰ	◌ǀ ◌ʰ						29	
ǀʱ	breathy voiceless dental click consonant	+	+	/ʱ	◌ǀ ◌ʱ						2	
ǀˀ	glottalized voiceless dental click consonant	+	+	/ˀ	◌ǀ ◌ˀ						28	
ǀˀʰ	glottalized aspirated voiceless dental click consonant	+	+	/ˀʰ	◌ǀ ◌ˀ ◌ʰ						1	
gǃ	voiced alveolar click consonant		+	G!	◌g ◌ǃ						1	
gǃʰ	aspirated voiced alveolar click consonant	+	+	G!ʰ	◌g ◌ǃ ◌ʰ						1	
gǀ	voiced dental click consonant		+	G/	◌g ◌ǀ						1	
gǀʰ	aspirated voiced dental click consonant	+	+	G/ʰ	◌g ◌ǀ ◌ʰ						1	
gǁ	voiced alveolar lateral click consonant		+	Gǁ	◌g ◌ǁ						1	
gǁʰ	aspirated voiced alveolar lateral click consonant	+	+	Gǁʰ	◌g ◌ǁ ◌ʰ						1	
gǂ	voiced palatal click consonant		+	Gǂ	◌g ◌ǂ						1	
gǂʰ	aspirated voiced palatal click consonant	+	+	Gǂʰ	◌g ◌ǂ ◌ʰ						1	
gʘ	voiced labial click consonant		+	Gʘ	◌g ◌ʘ						1	
gʘʰ	aspirated voiced labial click consonant	+	+	Gʘʰ	◌g ◌ʘ ◌ʰ						1	
n	voiced alveolar nasal consonant		+	N	◌n						1	
r	voiced alveolar trill consonant		+	R	◌r						1	
a	unrounded open front vowel		+	a	◌a						1876	
aː	long unrounded open front vowel		+	aː	◌a ◌ː						1	
a̤	breathy unrounded open front vowel	+	+	a̤	◌a ◌̤						4	
a̰	creaky unrounded open front vowel		+	a̰	◌a ◌̰						1	
b	voiced bilabial stop consonant		+	b	◌b						1347	
bd	voiced bilabial-and-alveolar stop consonant		+	bd	◌b ◌d						1	
bʷ	labialized voiced bilabial stop consonant		+	bʷ	◌b ◌ʷ						7	
bˀ	glottalized voiced bilabial stop consonant	+	+	bˀ	◌b ◌ˀ						2	
bˡ	with-lateral-release voiced bilabial stop consonant	+	+	bˡ	◌b ◌ˡ						1	
bʱ	breathy voiced bilabial stop consonant		+	b̤	◌b ◌ʱ						47	
b̰	creaky voiced bilabial stop consonant	+	+	b̰	◌b ◌̰						1	
bβ	voiced bilabial affricate consonant		+	bᵝ	◌b ◌β						1	
c	voiceless palatal stop consonant		+	c	◌c						305	
cʰ	aspirated voiceless palatal stop consonant		+	cʰ	◌c ◌ʰ						34	
cʲ	palatalized voiceless palatal stop consonant	+	+	cʲ	◌c ◌ʲ						130	
cʲʷ	palatalized labialized voiceless palatal stop consonant	+	+	cʲʷ	◌c ◌ʲ ◌ʷ						1	
cʲː	palatalized long voiceless palatal stop consonant	+	+	cʲː	◌c ◌ʲ ◌ː						4	
c̠ʲ	retracted palatalized voiceless palatal stop consonant	+	+	cʲ̱	◌c ◌̠ ◌ʲ						1	
cʷ	labialized voiceless palatal stop consonant	+	+	cʷ	◌c ◌ʷ						234	
cʼ	voiceless palatal ejective stop consonant		+	cʹ	◌c ◌ʼ						4	
cʼˀ	glottalized voiceless palatal ejective stop consonant	+	+	cʹˀ	◌c ◌ʼ ◌ˀ						0	
cˀ	glottalized voiceless palatal stop consonant	+	+	cˀ	◌c ◌ˀ						13	
cː	long voiceless palatal stop consonant		+	cː	◌c ◌ː						2	
cː	long voiceless palatal stop consonant		+	cːː	◌c ◌ː						1	
tʃ	voiceless post-alveolar sibilant affricate consonant		+	č	◌t ◌ʃ						969	
tʃʰ	aspirated voiceless post-alveolar sibilant affricate consonant		+	čʰ	◌t ◌ʃ ◌ʰ						159	
tʃʷʰ	labialized aspirated voiceless post-alveolar sibilant affricate consonant	+	+	čʰʷ	◌t ◌ʃ ◌ʷ ◌ʰ						1	
tʃʲ	palatalized voiceless post-alveolar sibilant affricate consonant		+	čʲ	◌t ◌ʃ ◌ʲ						0	
tʃʷ	labialized voiceless post-alveolar sibilant affricate consonant		+	čʷ	◌t ◌ʃ ◌ʷ						1	
tʃˀ	glottalized voiceless post-alveolar sibilant affricate consonant	+	+	čˀ	◌t ◌ʃ ◌ˀ						185	
tʃː	long voiceless post-alveolar sibilant affricate consonant		+	čː	◌t ◌ʃ ◌ː						1	
ʈʂ	voiceless retroflex sibilant affricate consonant		+	c̣	◌ʈ ◌ʂ						1	
ʈʂː	long voiceless retroflex sibilant affricate consonant	+	+	c̣ː	◌ʈ ◌ʂ ◌ː						1	
ʈʂ	voiceless retroflex sibilant affricate consonant		+	č̣	◌ʈ ◌ʂ						26	Sound not found in source description. @lingulist
ʈʂʰ	aspirated voiceless retroflex sibilant affricate consonant		+	č̣ʰ	◌ʈ ◌ʂ ◌ʰ						4	
ʈʂˀ	glottalized voiceless retroflex sibilant affricate consonant	+	+	č̣ˀ	◌ʈ ◌ʂ ◌ˀ						7	
cʱ	breathy voiceless palatal stop consonant	+	+	c̤	◌c ◌ʱ						1	
c̥	devoiced voiceless palatal stop consonant	+	+	c̥	◌c ◌̥						5	
ç	voiceless palatal sibilant fricative consonant		+	ç	◌c ◌̧						30	
çː	long voiceless palatal sibilant fricative consonant	+	+	çː	◌c ◌̧ ◌ː						9	
cⁿ	with-nasal-release voiceless palatal stop consonant	+	+	cᴺ	◌c ◌ⁿ						1	
d	voiced alveolar stop consonant		+	d	◌d						1310	
dʲ	palatalized voiced alveolar stop consonant		+	dʲ	◌d ◌ʲ						8	
dʳ	with-trilled-release voiced alveolar stop consonant	+	+	dʳ	◌d ◌ʳ						3	
dˀ	glottalized voiced alveolar stop consonant	+	+	dˀ	◌d ◌ˀ						5	
dˡ	with-lateral-release voiced alveolar stop consonant	+	+	dˡ	◌d ◌ˡ						16	
ɖ	voiced retroflex stop consonant		+	ḍ	◌ɖ						161	
ɖˀ	glottalized voiced retroflex stop consonant	+	+	ḍˀ	◌ɖ ◌ˀ						1	
ɖː	long voiced retroflex stop consonant	+	+	ḍː	◌ɖ ◌ː						1	
ɖ̃	nasalized voiced retroflex stop consonant	+	+	ḍ̰	◌ɖ ◌̃						1	
ɖˢ	with-sibilant-release voiced retroflex stop consonant	+	+	ḍᶻ	◌ɖ ◌ˢ						6	
dʱ	breathy voiced alveolar stop consonant		+	d̤	◌d ◌ʱ						49	
d̪	voiced dental stop consonant		+	d̪	◌d ◌̪						38	
d̪ʱ	breathy voiced dental stop consonant		+	d̪̤	◌d ◌̪ ◌ʱ						1	
d̰	creaky voiced alveolar stop consonant		+	d̰	◌d ◌̰						1	
dˠ	velarized voiced alveolar stop consonant	+	+	dᵞ	◌d ◌ˠ						1	
dð	voiced dental affricate consonant		+	dᶞ	◌d ◌ð						2	
dz	voiced alveolar sibilant affricate consonant		+	dᶻ	◌d ◌z						225	
dzʱ	breathy voiced alveolar sibilant affricate consonant	+	+	dᶻʱ	◌d ◌z ◌ʱ						1	
dzˀ	glottalized voiced alveolar sibilant affricate consonant	+	+	dᶻˀ	◌d ◌z ◌ˀ						1	
dˢˠ	velarized with-sibilant-release voiced alveolar stop consonant	+	+	dᶻᵞ	◌d ◌ˢ ◌ˠ						1	
e	unrounded close-mid front vowel		+	e	◌e						1444	
e̤	breathy unrounded close-mid front vowel		+	e̤	◌e ◌̤						2	
ḛ	creaky unrounded close-mid front vowel		+	ḛ	◌e ◌̰						1	
f	voiceless labio-dental fricative consonant		+	f	◌f						740	
fˢ	with-sibilant-release voiceless labio-dental fricative consonant	+	+	fs	◌f ◌ˢ						0	
fʰ	aspirated voiceless labio-dental fricative consonant		+	fʰ	◌f ◌ʰ						2	
fʷ	labialized voiceless labio-dental fricative consonant	+	+	fʷ	◌f ◌ʷ						6	
fˀ	glottalized voiceless labio-dental fricative consonant	+	+	fˀ	◌f ◌ˀ						4	
h	voiceless glottal fricative consonant		+	h	◌h						1248	
hʲ	palatalized voiceless glottal fricative consonant	+	+	hʲ	◌h ◌ʲ						1	
hʷ	labialized voiceless glottal fricative consonant	+	+	hʷ	◌h ◌ʷ						21	
h̃	nasalized voiceless glottal fricative consonant		+	h˜	◌h ◌̃						11	
i	unrounded close front vowel		+	i	◌i						1866	
i̤	breathy unrounded close front vowel		+	i̤	◌i ◌̤						5	
i̠	retracted unrounded close front vowel	+	+	i̱	◌i ◌̠						2	
j	voiced palatal approximant consonant		+	j	◌j						1855	
jˀ	glottalized voiced palatal approximant consonant	+	+	jˀ	◌j ◌ˀ						7	
jʱ	breathy voiced palatal approximant consonant	+	+	j̤	◌j ◌ʱ						2	
j̊	devoiced voiced palatal approximant consonant		+	j̥	◌j ◌̊						28	
k	voiceless velar stop consonant		+	k	◌k						2032	
kp	voiceless velar-and-bilabial stop consonant		+	kp	◌k ◌p						172	
kpʷ	labialized voiceless velar-and-bilabial stop consonant	+	+	kpʷ	◌k ◌p ◌ʷ						2	
kt	voiceless velar-and-alveolar stop consonant		+	kt	◌k ◌t						1	
kʰ	aspirated voiceless velar stop consonant		+	kʰ	◌k ◌ʰ						310	
kʷʰ	labialized aspirated voiceless velar stop consonant		+	kʰʷ	◌k ◌ʷ ◌ʰ						18	
kʲ	palatalized voiceless velar stop consonant		+	kʲ	◌k ◌ʲ						14	
kʷ	labialized voiceless velar stop consonant		+	kʷ	◌k ◌ʷ						181	
kˀ	glottalized voiceless velar stop consonant	+	+	kˀ	◌k ◌ˀ						225	
kʲˀ	palatalized glottalized voiceless velar stop consonant	+	+	kˀʲ	◌k ◌ʲ ◌ˀ						1	
kʷˀ	labialized glottalized voiceless velar stop consonant	+	+	kˀʷ	◌k ◌ʷ ◌ˀ						55	
kː	long voiceless velar stop consonant		+	kː	◌k ◌ː						2	
kˡ	with-lateral-release voiceless velar stop consonant	+	+	kˡ	◌k ◌ˡ						1	
kˡˀ	glottalized with-lateral-release voiceless velar stop consonant	+	+	kˡˀ	◌k ◌ˡ ◌ˀ						1	
kx	voiceless velar affricate consonant		+	kˣ	◌k ◌x						10	
kxˀ	glottalized voiceless velar affricate consonant	+	+	kˣˀ	◌k ◌x ◌ˀ						2	
l	voiced alveolar lateral approximant consonant		+	l	◌l						1650	
lʲ	palatalized voiced alveolar lateral approximant consonant		+	lʲ	◌l ◌ʲ						3	
lˀ	glottalized voiced alveolar lateral approximant consonant	+	+	lˀ	◌l ◌ˀ						4	
l̃	nasalized voiced alveolar lateral approximant consonant	+	+	l˜	◌l ◌̃						1	
lʼ	voiced alveolar ejective lateral approximant consonant	+	+	ľ	◌l ◌ʼ						38	
l̩	syllabic voiced alveolar lateral approximant consonant		+	ḷ	◌l ◌̩						105	
l̩ʱ	syllabic breathy voiced alveolar lateral approximant consonant	+	+	ḷ̤	◌l ◌̩ ◌ʱ						2	
l̩̥	syllabic devoiced voiced alveolar lateral approximant consonant	+	+	ḷ̥	◌l ◌̩ ◌̥						1	
lʱ	breathy voiced alveolar lateral approximant consonant		+	l̤	◌l ◌ʱ						10	
l̥	devoiced voiced alveolar lateral approximant consonant		+	l̥	◌l ◌̥						49	
l̪	voiced dental lateral approximant consonant		+	l̪	◌l ◌̪						9	
l̪̥	devoiced voiced dental lateral approximant consonant		+	l̪̥	◌l ◌̪ ◌̥						1	
m	voiced bilabial nasal consonant		+	m	◌m						2044	
mʱ	breathy voiced bilabial nasal consonant		+	mʱ	◌m ◌ʱ						1	
mʷ	labialized voiced bilabial nasal consonant		+	mʷ	◌m ◌ʷ						4	
mˀ	glottalized voiced bilabial nasal consonant	+	+	mˀ	◌m ◌ˀ						8	
mˡ	with-lateral-release voiced bilabial nasal consonant	+	+	mˡ	◌m ◌ˡ						5	
mʱ	breathy voiced bilabial nasal consonant		+	m̤	◌m ◌ʱ						10	
m̥	devoiced voiced bilabial nasal consonant		+	m̥	◌m ◌̥						56	
m̥ˡ	with-lateral-release devoiced voiced bilabial nasal consonant	+	+	m̥ˡ	◌m ◌̥ ◌ˡ						3	
n	voiced alveolar nasal consonant		+	n	◌n						2050	
ⁿǃ	pre-nasalized voiceless alveolar click consonant	+	+	n!	◌ⁿ ◌ǃ						24	
ⁿǃⁿ	pre-nasalized with-nasal-release voiceless alveolar click consonant	+	+	n!n	◌ⁿ ◌ǃ ◌ⁿ						2	
ⁿǃʰ	pre-nasalized aspirated voiceless alveolar click consonant	+	+	n!ʰ	◌ⁿ ◌ǃ ◌ʰ						1	
ⁿǃʱ	pre-nasalized breathy voiceless alveolar click consonant	+	+	n!ʱ	◌ⁿ ◌ǃ ◌ʱ						2	
ⁿǃˀʰ	pre-nasalized glottalized aspirated voiceless alveolar click consonant	+	+	n!ˀʰ	◌ⁿ ◌ǃ ◌ˀ ◌ʰ						1	
ⁿǀ	pre-nasalized voiceless dental click consonant	+	+	n/	◌ⁿ ◌ǀ						31	
ⁿǀⁿ	pre-nasalized with-nasal-release voiceless dental click consonant	+	+	n/n	◌ⁿ ◌ǀ ◌ⁿ						2	
ⁿǀʰ	pre-nasalized aspirated voiceless dental click consonant	+	+	n/ʰ	◌ⁿ ◌ǀ ◌ʰ						2	
ⁿǀʱ	pre-nasalized breathy voiceless dental click consonant	+	+	n/ʱ	◌ⁿ ◌ǀ ◌ʱ						2	
ⁿǀˀʰ	pre-nasalized glottalized aspirated voiceless dental click consonant	+	+	n/ˀʰ	◌ⁿ ◌ǀ ◌ˀ ◌ʰ						1	
nm	voiced alveolar-and-bilabial nasal consonant		+	nm	◌n ◌m						0	
ⁿǁ	pre-nasalized voiceless alveolar lateral click consonant	+	+	nǁ	◌ⁿ ◌ǁ						29	
ⁿǁⁿ	pre-nasalized with-nasal-release voiceless alveolar lateral click consonant	+	+	nǁn	◌ⁿ ◌ǁ ◌ⁿ						2	
ⁿǁʰ	pre-nasalized aspirated voiceless alveolar lateral click consonant	+	+	nǁʰ	◌ⁿ ◌ǁ ◌ʰ						1	
ⁿǁʱ	pre-nasalized breathy voiceless alveolar lateral click consonant	+	+	nǁʱ	◌ⁿ ◌ǁ ◌ʱ						2	
ⁿǁˀʰ	pre-nasalized glottalized aspirated voiceless alveolar lateral click consonant	+	+	nǁˀʰ	◌ⁿ ◌ǁ ◌ˀ ◌ʰ						1	
ⁿǂ	pre-nasalized voiceless palatal click consonant	+	+	nǂ	◌ⁿ ◌ǂ						17	
ⁿǂⁿ	pre-nasalized with-nasal-release voiceless palatal click consonant	+	+	nǂn	◌ⁿ ◌ǂ ◌ⁿ						2	
ⁿǂʱ	pre-nasalized breathy voiceless palatal click consonant	+	+	nǂʱ	◌ⁿ ◌ǂ ◌ʱ						2	
ⁿǂˀʰ	pre-nasalized glottalized aspirated voiceless palatal click consonant	+	+	nǂˀʰ	◌ⁿ ◌ǂ ◌ˀ ◌ʰ						1	
ⁿʘ	pre-nasalized voiceless labial click consonant	+	+	nʘ	◌ⁿ ◌ʘ						4	
ⁿʘʱ	pre-nasalized breathy voiceless labial click consonant	+	+	nʘʱ	◌ⁿ ◌ʘ ◌ʱ						1	
nʱ	breathy voiced alveolar nasal consonant	+	+	nʱ	◌n ◌ʱ						1	
nʲ	palatalized voiced alveolar nasal consonant		+	nʲ	◌n ◌ʲ						4	
nʷ	labialized voiced alveolar nasal consonant	+	+	nʷ	◌n ◌ʷ						0	
nˀ	glottalized voiced alveolar nasal consonant	+	+	nˀ	◌n ◌ˀ						7	
n̩	syllabic voiced alveolar nasal consonant		+	ṇ	◌n ◌̩						142	
n̩ʱ	syllabic breathy voiced alveolar nasal consonant	+	+	ṇ̤	◌n ◌̩ ◌ʱ						1	
n̩̥	syllabic devoiced voiced alveolar nasal consonant	+	+	ṇ̥	◌n ◌̩ ◌̥						2	
nʱ	breathy voiced alveolar nasal consonant	+	+	n̤	◌n ◌ʱ						10	
n̥	devoiced voiced alveolar nasal consonant		+	n̥	◌n ◌̥						63	
n̪	voiced dental nasal consonant		+	n̪	◌n ◌̪						27	
n̪̥	devoiced voiced dental nasal consonant	+	+	n̪̥	◌n ◌̪ ◌̥						0	
o	rounded close-mid back vowel		+	o	◌o						1532	
o̤	breathy rounded close-mid back vowel		+	o̤	◌o ◌̤						2	
o̰	creaky rounded close-mid back vowel		+	o̰	◌o ◌̰						1	
p	voiceless bilabial stop consonant		+	p	◌p						1843	
pt	voiceless bilabial-and-alveolar stop consonant		+	pt	◌p ◌t						1	
ptˢ	with-sibilant-release voiceless bilabial-and-alveolar stop consonant	+	+	ptˢ	◌p ◌t ◌ˢ						0	
pʰ	aspirated voiceless bilabial stop consonant		+	pʰ	◌p ◌ʰ						283	
pʱ	breathy voiceless bilabial stop consonant	+	+	pʱ	◌p ◌ʱ						1	
pʷ	labialized voiceless bilabial stop consonant		+	pʷ	◌p ◌ʷ						5	
pˀ	glottalized voiceless bilabial stop consonant	+	+	pˀ	◌p ◌ˀ						154	
pː	long voiceless bilabial stop consonant		+	pː	◌p ◌ː						1	
pˡ	with-lateral-release voiceless bilabial stop consonant	+	+	pˡ	◌p ◌ˡ						6	
pˡʰ	aspirated with-lateral-release voiceless bilabial stop consonant	+	+	pˡʰ	◌p ◌ˡ ◌ʰ						5	
pˢ	with-sibilant-release voiceless bilabial stop consonant	+	+	pˢ	◌p ◌ˢ						2	
pf	voiceless labio-dental affricate consonant		+	pᶠ	◌p ◌f						20	
pfʰ	aspirated voiceless labio-dental affricate consonant		+	pᶠʰ	◌p ◌f ◌ʰ						1	
pfˀ	glottalized voiceless labio-dental affricate consonant	+	+	pᶠˀ	◌p ◌f ◌ˀ						2	
pɸ	voiceless bilabial affricate consonant		+	pᶲ	◌p ◌ɸ						2	
q	voiceless uvular stop consonant		+	q	◌q						236	
gǃ	voiced alveolar click consonant		+	q!	◌g ◌ǃ						7	
gǃʰ	aspirated voiced alveolar click consonant	+	+	q!ʰ	◌g ◌ǃ ◌ʰ						1	
gǃˀ	glottalized voiced alveolar click consonant	+	+	q!ˀ	◌g ◌ǃ ◌ˀ						1	
gǀ	voiced dental click consonant		+	q/	◌g ◌ǀ						10	
gǀʰ	aspirated voiced dental click consonant	+	+	q/ʰ	◌g ◌ǀ ◌ʰ						1	
gǀˀ	glottalized voiced dental click consonant	+	+	q/ˀ	◌g ◌ǀ ◌ˀ						1	
gǁ	voiced alveolar lateral click consonant		+	qǁ	◌g ◌ǁ						8	
gǁʰ	aspirated voiced alveolar lateral click consonant	+	+	qǁʰ	◌g ◌ǁ ◌ʰ						1	
gǁˀ	glottalized voiced alveolar lateral click consonant	+	+	qǁˀ	◌g ◌ǁ ◌ˀ						1	
gǂ	voiced palatal click consonant		+	qǂ	◌g ◌ǂ						8	
gǂʰ	aspirated voiced palatal click consonant	+	+	qǂʰ	◌g ◌ǂ ◌ʰ						1	
gǂˀ	glottalized voiced palatal click consonant	+	+	qǂˀ	◌g ◌ǂ ◌ˀ						1	
gʘ	voiced labial click consonant		+	qʘ	◌g ◌ʘ						1	
gʘʰ	aspirated voiced labial click consonant	+	+	qʘʰ	◌g ◌ʘ ◌ʰ						1	
gʘˀ	glottalized voiced labial click consonant	+	+	qʘˀ	◌g ◌ʘ ◌ˀ						1	
qʰ	aspirated voiceless uvular stop consonant		+	qʰ	◌q ◌ʰ						28	
qʷʰ	labialized aspirated voiceless uvular stop consonant		+	qʰʷ	◌q ◌ʷ ◌ʰ						3	
qʷ	labialized voiceless uvular stop consonant		+	qʷ	◌q ◌ʷ						45	
qˀ	glottalized voiceless uvular stop consonant	+	+	qˀ	◌q ◌ˀ						101	
qʷˀ	labialized glottalized voiceless uvular stop consonant	+	+	qˀʷ	◌q ◌ʷ ◌ˀ						33	
qχ	voiceless uvular affricate consonant		+	qᵡ	◌q ◌χ						17	
qχʰ	aspirated voiceless uvular affricate consonant	+	+	qᵡʰ	◌q ◌χ ◌ʰ						2	
qχʷ	labialized voiceless uvular affricate consonant	+	+	qᵡʷ	◌q ◌χ ◌ʷ						1	
qχˀ	glottalized voiceless uvular affricate consonant	+	+	qᵡˀ	◌q ◌χ ◌ˀ						16	
qχʷˀ	labialized glottalized voiceless uvular affricate consonant	+	+	qᵡˀʷ	◌q ◌χ ◌ʷ ◌ˀ						1	
r	voiced alveolar trill consonant		+	r	◌r						1077	
rʲ	palatalized voiced alveolar trill consonant		+	rʲ	◌r ◌ʲ						4	
rˀ	glottalized voiced alveolar trill consonant	+	+	rˀ	◌r ◌ˀ						1	
ɽ	voiced retroflex tap consonant		+	ṛ	◌ɽ						57	
ṛʷ	labialized voiced retroflex trill consonant	+	+	ṛʷ	◌r ◌̣ ◌ʷ						1	
ɽ̥	devoiced voiced retroflex tap consonant	+	+	ṛ̥	◌ɽ ◌̥						2	
rʱ	breathy voiced alveolar trill consonant	+	+	r̤	◌r ◌ʱ						7	
r̥	devoiced voiced alveolar trill consonant		+	r̥	◌r ◌̥						27	
r̪	voiced dental trill consonant		+	r̪	◌r ◌̪						3	
s	voiceless alveolar sibilant fricative consonant		+	s	◌s						1767	
sʰ	aspirated voiceless alveolar sibilant fricative consonant	+	+	sʰ	◌s ◌ʰ						18	
sʲ	palatalized voiceless alveolar sibilant fricative consonant		+	sʲ	◌s ◌ʲ						3	
sʷ	labialized voiceless alveolar sibilant fricative consonant	+	+	sʷ	◌s ◌ʷ						3	
sʼ	voiceless alveolar ejective sibilant fricative consonant		+	sʹ	◌s ◌ʼ						1	
sˀ	glottalized voiceless alveolar sibilant fricative consonant	+	+	sˀ	◌s ◌ˀ						21	
sː	long voiceless alveolar sibilant fricative consonant		+	sː	◌s ◌ː						2	
ʃ	voiceless post-alveolar sibilant fricative consonant		+	š	◌ʃ						778	
ʃʰ	aspirated voiceless post-alveolar sibilant fricative consonant	+	+	šʰ	◌ʃ ◌ʰ						3	
ʃʲ	palatalized voiceless post-alveolar sibilant fricative consonant		+	šʲ	◌ʃ ◌ʲ						2	
ʃʷ	labialized voiceless post-alveolar sibilant fricative consonant	+	+	šʷ	◌ʃ ◌ʷ						1	
ʃˀ	glottalized voiceless post-alveolar sibilant fricative consonant	+	+	šˀ	◌ʃ ◌ˀ						11	
ʃˀː	glottalized long voiceless post-alveolar sibilant fricative consonant	+	+	šːˀ	◌ʃ ◌ˀ ◌ː						3	
ʂ	voiceless retroflex sibilant fricative consonant		+	ṣ̌	◌ʂ						42	Distinction between ṣ̌ and ṣ not clear from source. @lingulist 
ʂ	voiceless retroflex sibilant fricative consonant		+	ṣ	◌ʂ						61	Distinction between ṣ̌ and ṣ not clear from source. @lingulist
ʂˀ	glottalized voiceless retroflex sibilant fricative consonant	+	+	ṣˀ	◌ʂ ◌ˀ						3	
s̪	voiceless dental sibilant fricative consonant		+	s̪	◌s ◌̪						7	
s̪ˀː	glottalized long voiceless dental sibilant fricative consonant	+	+	s̪ːˀ	◌s ◌̪ ◌ˀ ◌ː						3	
t	voiceless alveolar stop consonant		+	t	◌t						2035	
tp	voiceless alveolar-and-bilabial stop consonant		+	tp	◌t ◌p						0	
tʰ	aspirated voiceless alveolar stop consonant		+	tʰ	◌t ◌ʰ						322	
tʱ	breathy voiceless alveolar stop consonant	+	+	tʱ	◌t ◌ʱ						1	
tʲ	palatalized voiceless alveolar stop consonant		+	tʲ	◌t ◌ʲ						9	
tʳ	with-trilled-release voiceless alveolar stop consonant	+	+	tʳ	◌t ◌ʳ						7	
tˀ	glottalized voiceless alveolar stop consonant	+	+	tˀ	◌t ◌ˀ						228	
tː	long voiceless alveolar stop consonant		+	tː	◌t ◌ː						3	
tˡː	long with-lateral-release voiceless alveolar stop consonant	+	+	tːˡ	◌t ◌ˡ ◌ː						3	
tˡˀː	glottalized long with-lateral-release voiceless alveolar stop consonant	+	+	tːˡˀ	◌t ◌ˡ ◌ˀ ◌ː						2	
tˡ	with-lateral-release voiceless alveolar stop consonant	+	+	tˡ	◌t ◌ˡ						63	
tˡʰ	aspirated with-lateral-release voiceless alveolar stop consonant	+	+	tˡʰ	◌t ◌ˡ ◌ʰ						15	
tˡˀ	glottalized with-lateral-release voiceless alveolar stop consonant	+	+	tˡˀ	◌t ◌ˡ ◌ˀ						71	
t̥ˡ	with-lateral-release devoiced voiceless alveolar stop consonant	+	+	tˡ̥	◌t ◌̥ ◌ˡ						1	
t̥ˡʰ	aspirated with-lateral-release devoiced voiceless alveolar stop consonant	+	+	tˡ̥ʰ	◌t ◌̥ ◌ˡ ◌ʰ						1	
ts	voiceless alveolar sibilant affricate consonant		+	tˢ	◌t ◌s						558	
tsʰ	aspirated voiceless alveolar sibilant affricate consonant		+	tˢʰ	◌t ◌s ◌ʰ						110	
tsʱ	breathy voiceless alveolar sibilant affricate consonant	+	+	tˢʱ	◌t ◌s ◌ʱ						1	
tsˀ	glottalized voiceless alveolar sibilant affricate consonant	+	+	tˢˀ	◌t ◌s ◌ˀ						188	
tsʷˀ	labialized glottalized voiceless alveolar sibilant affricate consonant	+	+	tˢˀʷ	◌t ◌s ◌ʷ ◌ˀ						1	
